Categorie annonce;Titre;Lieu;Prix;Chambres;Date brute;Date estimee;Type logement;Standing;Prix numerique;Chambres numeriques;Date NLP;Jours depuis publication;Annee publication;Mois publication;Jour publication;Quartier nettoye;Latitude;Longitude
Appartement;2 CHAMBRES NON MEUBLEES A LOUER AUX MAMELLES;Mamelles;350 000 F Cfa;2 chambre;10. mars, 17:01;2026-03-10;Chambre;Meuble;350000;2.0;2026-03-10;16;2026;3;10;Mamelles;14.7311563;-17.5003005
Appartement;2 CHAMBRES NON MEUBLEES A LOUER A NGOR MARINA BAY;Ngor;350 000 F Cfa;2 chambre;10. mars, 17:00;2026-03-10;Chambre;Meuble;350000;2.0;2026-03-10;16;2026;3;10;Ngor;14.7487915;-17.5149607
Appartement;APPARTEMENTS F3 (2 CHAMBRES) A LOUER NGOR - ALMADIES;Almadies;362 600 F Cfa;2 chambre;10. mars, 16:57;2026-03-10;Chambre;Standard;362600;2.0;2026-03-10;16;2026;3;10;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT 2 CHAMBRES A LOUER A KEUR MASSAR DIAXAAY 2;Keur Massar;120 000 F Cfa;2 chambre;10. mars, 16:57;2026-03-10;Chambre;Standard;120000;2.0;2026-03-10;16;2026;3;10;Keur Massar;14.7822567;-17.311199
Appartement;Appartement F3 à louer à la cite isra;Hann marinas;400 000 F Cfa;;10. mars, 14:57;2026-03-10;F3;Standard;400000;3.0;2026-03-10;16;2026;3;10;Hann Marinas;14.7079896;-17.4294692
Appartement;Appartement neuf lumineux avec sol marbre moderne;Mamelles;850 000 F Cfa;;10. mars, 14:51;2026-03-10;Appartement;Standard;850000;;2026-03-10;16;2026;3;10;Mamelles;14.7311563;-17.5003005
Appartement;Appartement F5 de Standing vue mer;Corniche;2 350 000 F Cfa;4 chambre;10. mars, 14:29;2026-03-10;F5;Standard;2350000;4.0;2026-03-10;16;2026;3;10;Corniche;14.703011;-17.4789332
Appartement;Duplex 4 chambres à louer à la cité keur gorgui;Cité keur gorgui;800 000 F Cfa;;10. mars, 13:52;2026-03-10;Chambre;Standard;800000;1.0;2026-03-10;16;2026;3;10;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;F4 à louer à sacré cœur 3 en duplex terasse privée;Sacré-cœur;800 000 F Cfa;3 chambre;10. mars, 11:57;2026-03-10;F4;Standard;800000;3.0;2026-03-10;16;2026;3;10;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Magnifique appartement de type F4 à louer;Virage;850 000 F Cfa;3 chambre;10. mars, 11:44;2026-03-10;F4;Standard;850000;3.0;2026-03-10;16;2026;3;10;Virage;14.7549112;-17.4955253
Appartement;APPARTEMENT de types F4 A louer NGOR~ALMADIES;Almadies;800 000 F Cfa;3 chambre;3. mars, 11:52;2026-03-03;F4;Standard;800000;3.0;2026-03-03;23;2026;3;3;Almadies;14.7441857;-17.5175251
Appartement;Appartement à louer à l'immeuble SouRok2;Point-e;1 000 000 F Cfa;3 chambre;10. mars, 11:14;2026-03-10;Immeuble;Meuble;1000000;3.0;2026-03-10;16;2026;3;10;Point E;14.6964782;-17.4641817
Appartement;APPARTEMENT À LOUER SCAT URBAM;scat urbam;450 000 F Cfa;3 chambre;10. mars, 10:11;2026-03-10;Appartement;Standard;450000;3.0;2026-03-10;16;2026;3;10;Scat Urbam;14.7360686;-17.4591267
Appartement;STUDIO MEUBLÉ AUX ALMADIES SUR LA ROUTE DE KING FAHD;Almadies;550 000 F Cfa;1 chambre;10. mars, 00:35;2026-03-10;Studio;Meuble;550000;1.0;2026-03-10;16;2026;3;10;Almadies;14.7441857;-17.5175251
Appartement;Bel appartement à Yoff;Yoff;300 000 F Cfa;2 chambre;9. mars, 22:11;2026-03-09;Appartement;Standard;300000;2.0;2026-03-09;17;2026;3;9;Yoff;14.7603583;-17.468149
Appartement;Appartement moderne à Mermoz (derrière Mathydy);Mermoz;400 000 F Cfa;2 chambre;9. mars, 22:11;2026-03-09;Appartement;Standard;400000;2.0;2026-03-09;17;2026;3;9;Mermoz;14.7074454;-17.474397
Appartement;Studio à Diamalaye;Yoff;260 000 F Cfa;;9. mars, 20:35;2026-03-09;Studio;Standard;260000;1.0;2026-03-09;17;2026;3;9;Yoff;14.7603583;-17.468149
Appartement;Standing appartement F4 à Exclusive VDN;VDN;600 000 F Cfa;3 chambre;9. mars, 16:50;2026-03-09;F4;Standard;600000;3.0;2026-03-09;17;2026;3;9;VDN;14.7842013;-17.3936821
Appartement;Ref_2924_SEY Appartement à louer à Batrain;Ouakam;430 000 F Cfa;3 chambre;9. mars, 15:30;2026-03-09;Appartement;Standard;430000;3.0;2026-03-09;17;2026;3;9;Ouakam;14.7247367;-17.4850662
Appartement;Des appartements à louer à Mermoz;Mermoz;850 000 F Cfa;3 chambre;7. janv., 10:44;2026-01-07;Appartement;Standard;850000;3.0;2026-01-07;78;2026;1;7;Mermoz;14.7074454;-17.474397
Appartement;Appartement de type F4 à louer au point E;Point-e;900 000 F Cfa;3 chambre;13. févr., 16:06;2026-02-13;F4;Standard;900000;3.0;2026-02-13;41;2026;2;13;Point E;14.6964782;-17.4641817
Appartement;Appartement à louer à Mermoz;Mermoz;1 700 000 F Cfa;3 chambre;26. janv., 11:44;2026-01-26;Appartement;Standard;1700000;3.0;2026-01-26;59;2026;1;26;Mermoz;14.7074454;-17.474397
Appartement;Appartement POINT E;Point-e;550 000 F Cfa;2 chambre;9. mars, 14:34;2026-03-09;Appartement;Standard;550000;2.0;2026-03-09;17;2026;3;9;Point E;14.6964782;-17.4641817
Appartement;Joli appartement a sacre coeur;Sacré-cœur;550 000 F Cfa;2 chambre;9. mars, 14:09;2026-03-09;Appartement;Standard;550000;2.0;2026-03-09;17;2026;3;9;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Studio a louer hlm grand yof;Hlm grand-yoff;160 000 F Cfa;1 chambre;9. mars, 14:06;2026-03-09;Studio;Standard;160000;1.0;2026-03-09;17;2026;3;9;HLM Grand Yoff;14.7413724;-17.455863
Appartement;Appartement neuf lumineux à la zone de captage;Zone de captage;500 000 F Cfa;3 chambre;9. mars, 13:44;2026-03-09;Appartement;Standard;500000;3.0;2026-03-09;17;2026;3;9;Zone De Captage;14.7340917;-17.4430318
Appartement;Appartement moderne à Yoff Biagui;Yoff;325 000 F Cfa;2 chambre;9. mars, 13:15;2026-03-09;Appartement;Standard;325000;2.0;2026-03-09;17;2026;3;9;Yoff;14.7603583;-17.468149
Appartement;APPARTEMENT SPACIEUX A LA CORNICHE DES MAMELLES;Mamelles;375 000 F Cfa;2 chambre;9. mars, 13:03;2026-03-09;Appartement;Standard;375000;2.0;2026-03-09;17;2026;3;9;Mamelles;14.7311563;-17.5003005
Appartement;Ref_2920_SEY Appartement vue sur mer à louer aux Almadies;Almadies;1 000 000 F Cfa;3 chambre;9. mars, 12:45;2026-03-09;Appartement;Standard;1000000;3.0;2026-03-09;17;2026;3;9;Almadies;14.7441857;-17.5175251
Appartement;APPT F4 A LOUER;Ngor;1 500 000 F Cfa;3 chambre;9. mars, 12:01;2026-03-09;F4;Standard;1500000;3.0;2026-03-09;17;2026;3;9;Ngor;14.7487915;-17.5149607
Appartement;Magnifique Appartement F4 neuf de standing aux Almadies;Almadies;1 250 000 F Cfa;3 chambre;9. mars, 12:00;2026-03-09;F4;Standard;1250000;3.0;2026-03-09;17;2026;3;9;Almadies;14.7441857;-17.5175251
Appartement;Duplex F6 de grand standing à louer à Sicap Foire;Sud foire;1 036 000 F Cfa;5 chambre;9. mars, 11:34;2026-03-09;F6;Standard;1036000;5.0;2026-03-09;17;2026;3;9;Sud Foire;14.7402649;-17.4624088
Appartement;Résidence Makarim appartement moderne water front;Virage;1 500 000 F Cfa;3 chambre;9. mars, 10:54;2026-03-09;Appartement;Standard;1500000;3.0;2026-03-09;17;2026;3;9;Virage;14.7549112;-17.4955253
Appartement;Studio à louer derklé;Derkle;180 000 F Cfa;1 chambre;9. mars, 00:18;2026-03-09;Studio;Standard;180000;1.0;2026-03-09;17;2026;3;9;Derkle;14.7253098;-17.4539624
Appartement;Appartement F3 à louer au centre ville;Plateau;800 000 F Cfa;;8. mars, 13:10;2026-03-08;F3;Standard;800000;3.0;2026-03-08;18;2026;3;8;Plateau;14.6768175;-17.4392915
Appartement;Appartement F3 à Louer – Mermoz Batrain (RDC);Mermoz;300 000 F Cfa;2 chambre;8. mars, 13:08;2026-03-08;F3;Standard;300000;2.0;2026-03-08;18;2026;3;8;Mermoz;14.7074454;-17.474397
Appartement;Studio à Louer – Batrain (RDC);Mermoz;250 000 F Cfa;1 chambre;8. mars, 13:08;2026-03-08;Studio;Standard;250000;1.0;2026-03-08;18;2026;3;8;Mermoz;14.7074454;-17.474397
Appartement;A louer à Virage Appartements F5 de standing;Virage;1 100 000 F Cfa;4 chambre;8. mars, 13:07;2026-03-08;F5;Standard;1100000;4.0;2026-03-08;18;2026;3;8;Virage;14.7549112;-17.4955253
Appartement;Appartement F4 Haut Standing à Louer – Point E;Point-e;1 200 000 F Cfa;3 chambre;8. mars, 13:06;2026-03-08;F4;Luxe;1200000;3.0;2026-03-08;18;2026;3;8;Point E;14.6964782;-17.4641817
Appartement;Bel Appartement F3à louer aux Almadies;Almadies;900 000 F Cfa;3 chambre;8. mars, 13:05;2026-03-08;Appartement;Standard;900000;3.0;2026-03-08;18;2026;3;8;Almadies;14.7441857;-17.5175251
Appartement;F4 Haut standing de 245 M2 à louer au point e;Point-e;2 000 000 F Cfa;3 chambre;lundi, 12:22;2026-03-23;F4;Luxe;2000000;3.0;2026-03-23;3;2026;3;23;Point E;14.6964782;-17.4641817
Appartement;Appartement aux Almadies;Almadies;800 000 F Cfa;3 chambre;7. mars, 17:11;2026-03-07;Appartement;Standard;800000;3.0;2026-03-07;19;2026;3;7;Almadies;14.7441857;-17.5175251
Appartement;Superbe appartement à louer – Vue imprenable au 10e étage;Plateau;2 500 000 F Cfa;4 chambre;7. mars, 16:56;2026-03-07;Appartement;Standard;2500000;4.0;2026-03-07;19;2026;3;7;Plateau;14.6768175;-17.4392915
Appartement;Appartement neuf à Sacre Cœur 3 à louer;Cité keur gorgui;750 000 F Cfa;4 chambre;7. mars, 16:31;2026-03-07;Appartement;Standard;750000;4.0;2026-03-07;19;2026;3;7;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Appartement de haut standing à louer à Sotrac Mermoz;Mermoz;2 000 000 F Cfa;3 chambre;samedi, 22:22;2026-03-21;Appartement;Luxe;2000000;3.0;2026-03-21;5;2026;3;21;Mermoz;14.7074454;-17.474397
Appartement;Appartements à louer à Yenne - Toubab Dialaw;Diamniadio;500 000 F Cfa;;7. mars, 13:03;2026-03-07;Appartement;Standard;500000;;2026-03-07;19;2026;3;7;Diamniadio;14.7202187;-17.1842439
Appartement;APPARTEMENT AUX MAMELLES;Mamelles;360 000 F Cfa;3 chambre;7. mars, 10:21;2026-03-07;Appartement;Standard;360000;3.0;2026-03-07;19;2026;3;7;Mamelles;14.7311563;-17.5003005
Appartement;APPARTEMENT SACRÉ COEUR;Sacré-cœur;500 000 F Cfa;3 chambre;7. mars, 10:20;2026-03-07;Appartement;Standard;500000;3.0;2026-03-07;19;2026;3;7;Sacré-Cœur;14.7114619;-17.4688689
Appartement;APPARTEMENT AUX MAMELLES;Mamelles;450 000 F Cfa;3 chambre;7. mars, 10:19;2026-03-07;Appartement;Standard;450000;3.0;2026-03-07;19;2026;3;7;Mamelles;14.7311563;-17.5003005
Appartement;APPARTEMENT NGOR ALMADIES;Almadies;450 000 F Cfa;3 chambre;7. mars, 10:19;2026-03-07;Appartement;Standard;450000;3.0;2026-03-07;19;2026;3;7;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT F5 AUX ALMADIES;Almadies;500 000 F Cfa;4 chambre;7. mars, 10:17;2026-03-07;F5;Standard;500000;4.0;2026-03-07;19;2026;3;7;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT STANDING;Almadies;850 000 F Cfa;3 chambre;7. mars, 09:34;2026-03-07;Appartement;Standard;850000;3.0;2026-03-07;19;2026;3;7;Almadies;14.7441857;-17.5175251
Appartement;Appartements grands standing a Hann Maristes;Hann maristes;700 000 F Cfa;;7. mars, 09:14;2026-03-07;Appartement;Standard;700000;;2026-03-07;19;2026;3;7;Hann Maristes;14.7302558;-17.432528
Appartement;appartement à louer à Fann avec vue sur la mer;Fann;1 750 000 F Cfa;3 chambre;7. mars, 08:48;2026-03-07;Appartement;Standard;1750000;3.0;2026-03-07;19;2026;3;7;Fann;14.690791;-17.4665592
Appartement;À louer – Superbe appartement F3 vue / mer à Yoff Océan;Yoff;675 000 F Cfa;2 chambre;7. mars, 03:43;2026-03-07;F3;Standard;675000;2.0;2026-03-07;19;2026;3;7;Yoff;14.7603583;-17.468149
Appartement;Appartements F4 neufs à louer aux almadies avec vue/mer;Almadies;2 000 000 F Cfa;3 chambre;7. mars, 03:42;2026-03-07;F4;Standard;2000000;3.0;2026-03-07;19;2026;3;7;Almadies;14.7441857;-17.5175251
Appartement;Appartement f4 avec vue/ mer sur la corniche des mamelles;Mamelles;1 000 000 F Cfa;3 chambre;7. mars, 03:41;2026-03-07;F4;Standard;1000000;3.0;2026-03-07;19;2026;3;7;Mamelles;14.7311563;-17.5003005
Appartement;Appartement F5 à louer – Sacré-Cœur;Sacré-cœur;800 000 F Cfa;4 chambre;7. mars, 03:40;2026-03-07;F5;Standard;800000;4.0;2026-03-07;19;2026;3;7;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Appartement meubles à loué;Hann maristes;25 000 F Cfa;;6. mars, 21:06;2026-03-06;Appartement;Meuble;25000;;2026-03-06;20;2026;3;6;Hann Maristes;14.7302558;-17.432528
Appartement;Sacré cœur appartement de type F4 à louer avec T privée;Sacré-cœur;550 000 F Cfa;3 chambre;6. mars, 20:19;2026-03-06;F4;Standard;550000;3.0;2026-03-06;20;2026;3;6;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Joli appartement aux mamelles;Mamelles;310 000 F Cfa;2 chambre;6. mars, 17:21;2026-03-06;Appartement;Standard;310000;2.0;2026-03-06;20;2026;3;6;Mamelles;14.7311563;-17.5003005
Appartement;Magnifique appartement à louer;Zone de captage;250 000 F Cfa;2 chambre;mardi, 22:38;2026-03-24;Appartement;Standard;250000;2.0;2026-03-24;2;2026;3;24;Zone De Captage;14.7340917;-17.4430318
Appartement;Standing appartement aux almadie;Almadies;1 500 000 F Cfa;3 chambre;6. mars, 16:22;2026-03-06;Appartement;Standard;1500000;3.0;2026-03-06;20;2026;3;6;Almadies;14.7441857;-17.5175251
Appartement;Standing appartement a la citee onomo;Virage;550 000 F Cfa;3 chambre;6. mars, 16:06;2026-03-06;Appartement;Standard;550000;3.0;2026-03-06;20;2026;3;6;Virage;14.7549112;-17.4955253
Appartement;Appartements à louer au virage;Virage;750 000 F Cfa;3 chambre;6. mars, 15:04;2026-03-06;Appartement;Standard;750000;3.0;2026-03-06;20;2026;3;6;Virage;14.7549112;-17.4955253
Appartement;Magnifique Appartement à louer au Point E;Point-e;1 000 000 F Cfa;3 chambre;6. mars, 14:52;2026-03-06;Appartement;Standard;1000000;3.0;2026-03-06;20;2026;3;6;Point E;14.6964782;-17.4641817
Appartement;A louer un grand studio 1etage;Sacré-cœur;160 000 F Cfa;1 chambre;6. mars, 14:49;2026-03-06;Studio;Standard;160000;1.0;2026-03-06;20;2026;3;6;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Appartement à louer aux Almadies;Almadies;700 000 F Cfa;3 chambre;6. mars, 12:12;2026-03-06;Appartement;Standard;700000;3.0;2026-03-06;20;2026;3;6;Almadies;14.7441857;-17.5175251
Appartement;Appartement F4 à louer aux Almadies avec piscine;Almadies;500 000 F Cfa;3 chambre;6. mars, 12:09;2026-03-06;F4;Standard;500000;3.0;2026-03-06;20;2026;3;6;Almadies;14.7441857;-17.5175251
Appartement;Appartement à sacré coeur 3;Sacré-cœur;350 000 F Cfa;3 chambre;6. mars, 12:07;2026-03-06;Appartement;Standard;350000;3.0;2026-03-06;20;2026;3;6;Sacré-Cœur;14.7114619;-17.4688689
Appartement;Magnifique appartement de type F4 à louer;VDN;550 000 F Cfa;3 chambre;6. mars, 11:12;2026-03-06;F4;Standard;550000;3.0;2026-03-06;20;2026;3;6;VDN;14.7842013;-17.3936821
Appartement;Ref_2483_PL Bel appartement à la Pointe des Almadies;Almadies 2;800 000 F Cfa;3 chambre;6. mars, 10:35;2026-03-06;Appartement;Standard;800000;3.0;2026-03-06;20;2026;3;6;Almadies 2;14.7397763;-17.4730816
Appartement;APPARTEMENT AUX ALMADIES;Almadies;250 000 F Cfa;2 chambre;6. mars, 05:52;2026-03-06;Appartement;Standard;250000;2.0;2026-03-06;20;2026;3;6;Almadies;14.7441857;-17.5175251
Appartement;APPARTEMENT À LOUER YOFF;Yoff;400 000 F Cfa;3 chambre;5. mars, 20:43;2026-03-05;Appartement;Standard;400000;3.0;2026-03-05;21;2026;3;5;Yoff;14.7603583;-17.468149
Appartement;APPARTEMENT NGOR ALMADIES;Almadies;450 000 F Cfa;3 chambre;5. mars, 20:42;2026-03-05;Appartement;Standard;450000;3.0;2026-03-05;21;2026;3;5;Almadies;14.7441857;-17.5175251
Appartement;Ref_2922_SEY Appartement à louer au virage;Virage;1 000 000 F Cfa;3 chambre;5. mars, 16:01;2026-03-05;Appartement;Standard;1000000;3.0;2026-03-05;21;2026;3;5;Virage;14.7549112;-17.4955253
Appartement;Bel appartement à Mermoz;Mermoz;800 000 F Cfa;3 chambre;5. mars, 15:34;2026-03-05;Appartement;Standard;800000;3.0;2026-03-05;21;2026;3;5;Mermoz;14.7074454;-17.474397
Appartement;Appartement à louer sur la route du King Fahd;Almadies;2 300 000 F Cfa;4 chambre;5. mars, 15:32;2026-03-05;Appartement;Standard;2300000;4.0;2026-03-05;21;2026;3;5;Almadies;14.7441857;-17.5175251
Appartement;Appartement à louer à Fann Résidence;Fann;1 500 000 F Cfa;3 chambre;5. mars, 15:27;2026-03-05;Appartement;Standard;1500000;3.0;2026-03-05;21;2026;3;5;Fann;14.690791;-17.4665592
Appartement;Appartement à louer à conachap liberté 6;Liberte 6;300 000 F Cfa;3 chambre;5. mars, 15:25;2026-03-05;Appartement;Standard;300000;3.0;2026-03-05;21;2026;3;5;Liberte 6;14.7310352;-17.4610459
Appartement;Ref_1819_SEY Villa à louer à Biagui Virage;Virage;500 000 F Cfa;3 chambre;5. mars, 14:02;2026-03-05;Villa;Standard;500000;3.0;2026-03-05;21;2026;3;5;Virage;14.7549112;-17.4955253
Appartement;Appartement F5 à louer en Centre ville.;Plateau;1 500 000 F Cfa;4 chambre;5. mars, 13:58;2026-03-05;F5;Standard;1500000;4.0;2026-03-05;21;2026;3;5;Plateau;14.6768175;-17.4392915
Appartement;Appartement Point E, au 3étage de la Résidence IRIS.;Point-e;1 200 000 F Cfa;3 chambre;5. mars, 11:37;2026-03-05;Appartement;Standard;1200000;3.0;2026-03-05;21;2026;3;5;Point E;14.6964782;-17.4641817
Appartement;Appartement F3 à louer à Hann Maristes;Hann maristes;500 000 F Cfa;;5. mars, 12:32;2026-03-05;F3;Standard;500000;3.0;2026-03-05;21;2026;3;5;Hann Maristes;14.7302558;-17.432528
Appartement;lumineux F4 sacré cœur 3;Sicap Sacré-cœur;700 000 F Cfa;;5. mars, 11:32;2026-03-05;F4;Standard;700000;4.0;2026-03-05;21;2026;3;5;Sicap Sacré-Cœur;14.70435;-17.4622074
Appartement;Lumineux F4 Mermoz;Mermoz;600 000 F Cfa;3 chambre;5. mars, 11:32;2026-03-05;F4;Standard;600000;3.0;2026-03-05;21;2026;3;5;Mermoz;14.7074454;-17.474397
Appartement;Appartement neuf spacieux avec balcon et sécurité;Ouakam;400 000 F Cfa;2 chambre;5. mars, 11:03;2026-03-05;Appartement;Standard;400000;2.0;2026-03-05;21;2026;3;5;Ouakam;14.7247367;-17.4850662
Appartement;Magnifique appartement de type F4 à louer;Ngor;900 000 F Cfa;3 chambre;5. mars, 10:48;2026-03-05;F4;Standard;900000;3.0;2026-03-05;21;2026;3;5;Ngor;14.7487915;-17.5149607
Appartement;Appartement F4 a louer au Plateau;Plateau;1 000 000 F Cfa;;5. mars, 10:30;2026-03-05;F4;Standard;1000000;4.0;2026-03-05;21;2026;3;5;Plateau;14.6768175;-17.4392915
Appartement;Appartement F4 à louer à la Cité Keur Guorgui;Cité keur gorgui;400 000 F Cfa;3 chambre;5. mars, 09:06;2026-03-05;F4;Standard;400000;3.0;2026-03-05;21;2026;3;5;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Appartement neuf à louer a comico Guediawaye;Guediawaye;200 000 F Cfa;2 chambre;4. mars, 23:58;2026-03-04;Appartement;Standard;200000;2.0;2026-03-04;22;2026;3;4;Guediawaye;14.7771207;-17.390071
Appartement;Appartement F3 à louer;Amitié;350 000 F Cfa;2 chambre;4. mars, 16:45;2026-03-04;F3;Standard;350000;2.0;2026-03-04;22;2026;3;4;Amitie;14.7030079;-17.4586932
Appartement;APPARTEMENT A LOUER SUR LA VDN;VDN;800 000 F Cfa;3 chambre;4. mars, 15:49;2026-03-04;Appartement;Standard;800000;3.0;2026-03-04;22;2026;3;4;VDN;14.7842013;-17.3936821
Appartement;Un appartement de deux chambres salon à louer;Almadies;325 000 F Cfa;2 chambre;4. mars, 14:43;2026-03-04;Chambre;Standard;325000;2.0;2026-03-04;22;2026;3;4;Almadies;14.7441857;-17.5175251
Appartement;Appartement a louer;Fann;325 000 F Cfa;2 chambre;4. mars, 14:23;2026-03-04;Appartement;Standard;325000;2.0;2026-03-04;22;2026;3;4;Fann;14.690791;-17.4665592
Appartement;Appartement à louer aux Mamelles;Mamelles;650 000 F Cfa;3 chambre;4. mars, 14:22;2026-03-04;Appartement;Standard;650000;3.0;2026-03-04;22;2026;3;4;Mamelles;14.7311563;-17.5003005
Appartement;Appartement F4 disponible;Liberte 6;650 000 F Cfa;3 chambre;4. mars, 14:03;2026-03-04;F4;Standard;650000;3.0;2026-03-04;22;2026;3;4;Liberte 6;14.7310352;-17.4610459
Appartement;Appartement F4 à louer;Sacré-cœur;650 000 F Cfa;3 chambre;4. mars, 13:11;2026-03-04;F4;Standard;650000;3.0;2026-03-04;22;2026;3;4;Sacré-Cœur;14.7114619;-17.4688689
Appartement;STUDIO A LOUER;Parcelles Assainies;170 000 F Cfa;1 chambre;4. mars, 13:08;2026-03-04;Studio;Standard;170000;1.0;2026-03-04;22;2026;3;4;Parcelles Assainies;14.7594072;-17.4384546
Appartement;Appartement de standing à louer;Ngor;600 000 F Cfa;4 chambre;4. mars, 12:45;2026-03-04;Appartement;Standard;600000;4.0;2026-03-04;22;2026;3;4;Ngor;14.7487915;-17.5149607
Appartement;Appartement F4 à louer - Cité de l'émergence Autoroute;Dakar;500 000 F Cfa;3 chambre;17. févr., 13:37;2026-02-17;F4;Standard;500000;3.0;2026-02-17;37;2026;2;17;Dakar;14.693425;-17.447938
Appartement;À LOUER – F3 HAUT STANDING A LA CITÉ KEUR GORGUI AU 5e étage;Cité keur gorgui;500 000 F Cfa;2 chambre;4. mars, 11:33;2026-03-04;F3;Luxe;500000;2.0;2026-03-04;22;2026;3;4;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;APPARTEMENT AUX MAMELLES;Mamelles;250 000 F Cfa;2 chambre;4. mars, 11:20;2026-03-04;Appartement;Standard;250000;2.0;2026-03-04;22;2026;3;4;Mamelles;14.7311563;-17.5003005
Appartement;Appartements à louer à la cité keur guorgui;Cité keur gorgui;500 000 F Cfa;3 chambre;4. mars, 09:33;2026-03-04;Appartement;Standard;500000;3.0;2026-03-04;22;2026;3;4;Cite Keur Gorgui;14.7116889;-17.4687165
Appartement;Mini Studio neuf sacré cœur 3;Sacré-cœur;200 000 F Cfa;1 chambre;mercredi, 16:23;2026-03-25;Studio;Standard;200000;1.0;2026-03-25;1;2026;3;25;Sacré-Cœur;14.7114619;-17.4688689
Appartement;APPARETEMENT F3 A LOUER;Yoff;500 000 F Cfa;2 chambre;4. mars, 20:10;2026-03-04;F3;Standard;500000;2.0;2026-03-04;22;2026;3;4;Yoff;14.7603583;-17.468149
Appartement;APPART F4 A LOUER VIRAGE;Virage;1 000 000 F Cfa;3 chambre;3. mars, 19:56;2026-03-03;F4;Standard;1000000;3.0;2026-03-03;23;2026;3;3;Virage;14.7549112;-17.4955253
Appartement;APPT F4 A LOUER NGOR ALMADIES;Ngor;600 000 F Cfa;3 chambre;3. mars, 19:55;2026-03-03;F4;Standard;600000;3.0;2026-03-03;23;2026;3;3;Ngor;14.7487915;-17.5149607
Appartement;Ref_2919_SEY Appartement à louer au virage;Virage;1 200 000 F Cfa;3 chambre;3. mars, 16:02;2026-03-03;Appartement;Standard;1200000;3.0;2026-03-03;23;2026;3;3;Virage;14.7549112;-17.4955253
Appartement;Ref_2918_SEY Beau duplex pied dans l'eau à louer au virage;Virage;2 000 000 F Cfa;3 chambre;3. mars, 15:53;2026-03-03;Duplex;Standard;2000000;3.0;2026-03-03;23;2026;3;3;Virage;14.7549112;-17.4955253
Appartement;APPARTEMENT F4 à SICAP FOIRE;Sicap foire;400 000 F Cfa;3 chambre;3. mars, 15:05;2026-03-03;F4;Standard;400000;3.0;2026-03-03;23;2026;3;3;Sicap Foire;14.7413339;-17.4652931
Appartement;Appartement deux chambres salon à louer à zac mbao;Zac Mbao;140 000 F Cfa;2 chambre;3. mars, 14:37;2026-03-03;Chambre;Standard;140000;2.0;2026-03-03;23;2026;3;3;ZAC Mbao;14.7304126;-17.3021447
